DATE,MLYT.THRESH,MLYT.DATA,MJHT.THRESH,MJHT.DATA,MRYT.THRESH,MRYT.DATA,MLGT.THRESH,MLGT.DATA,MWHZ.THRESH,MWHZ.DATA,MGHZ.THRESH,MGHZ.DATA
28-Dec-2002 22:00:05,   0,   0,  60,  50,   0,   0,   0,   0,  50,  80,  30, 122
29-Dec-2002 07:50:06,   0,   0,  60,  39,   0,   0,   0,   0,  50,  59,  30,  97
30-Dec-2002 09:10:02,   0,   0,  60,  82,   0,   0,   0,   0,  50,  42,  30,  70
30-Dec-2002 15:30:00,   0,   0,  60,  39,   0,   0,   0,   0,  50,  52,  30,  75
03-Jan-2003 11:00:00,   0,   0,  60,  64,   0,   0,   0,   0,  50,  24,  30,  41
04-Jan-2003 06:40:01,   0,   0,  60, 130,   0,   0,   0,   0,  50,  23,  30,  41
04-Jan-2003 06:50:03,   0,   0,  60, 207,   0,   0,   0,   0,  50,  13,  30,  31
04-Jan-2003 07:00:00,   0,   0,  60, 231,   0,   0,   0,   0,  50,  38,  30,  66
04-Jan-2003 07:10:01,   0,   0,  60, 195,   0,   0,   0,   0,  50,  14,  30,  39
04-Jan-2003 07:20:00,   0,   0,  60, 139,   0,   0,   0,   0,  50,  12,  30,  43
04-Jan-2003 07:30:01,   0,   0,  60, 149,   0,   0,   0,   0,  50,  22,  30,  50
04-Jan-2003 07:40:04,   0,   0,  60, 164,   0,   0,   0,   0,  50,  33,  30,  68
04-Jan-2003 07:50:00,   0,   0,  60, 151,   0,   0,   0,   0,  50,  17,  30,  41
04-Jan-2003 08:00:02,   0,   0,  60, 127,   0,   0,   0,   0,  50,  45,  30,  86
04-Jan-2003 08:10:00,   0,   0,  60, 114,   0,   0,   0,   0,  50,  70,  30, 112
04-Jan-2003 08:20:00,   0,   0,  60,  97,   0,   0,   0,   0,  50,  51,  30,  80
04-Jan-2003 08:30:04,   0,   0,  60,  87,   0,   0,   0,   0,  50,  32,  30,  54
04-Jan-2003 08:40:00,   0,   0,  60,  86,   0,   0,   0,   0,  50,  23,  30,  40
04-Jan-2003 08:50:02,   0,   0,  60,  89,   0,   0,   0,   0,  50,  46,  30,  70
04-Jan-2003 09:00:00,   0,   0,  60,  72,   0,   0,   0,   0,  50,  29,  30,  43
05-Jan-2003 00:20:00,   0,   0,  60,  51,   0,   0,   0,   0,  50,  65,  30, 104
08-Jan-2003 04:50:04,   0,   0,  60,  34,   0,   0,   0,   0,  50,  54,  30,  80
08-Jan-2003 05:00:00,   0,   0,  60,  42,   0,   0,   0,   0,  50,  71,  30,  98
08-Jan-2003 05:10:02,   0,   0,  60,  39,   0,   0,   0,   0,  50,  61,  30,  92
08-Jan-2003 05:20:00,   0,   0,  60,  39,   0,   0,   0,   0,  50,  67,  30,  99
08-Jan-2003 05:30:00,   0,   0,  60,  43,   0,   0,   0,   0,  50,  78,  30, 113
08-Jan-2003 05:40:04,   0,   0,  60,  44,   0,   0,   0,   0,  50,  74,  30, 109
08-Jan-2003 05:50:00,   0,   0,  60,  65,   0,   0,   0,   0,  50, 118,  30, 168
08-Jan-2003 06:00:02,   0,   0,  60,  46,   0,   0,   0,   0,  50,  86,  30, 115
08-Jan-2003 06:10:00,   0,   0,  60,  37,   0,   0,   0,   0,  50,  53,  30,  81
08-Jan-2003 06:20:00,   0,   0,  60,  36,   0,   0,   0,   0,  50,  55,  30,  81
10-Jan-2003 15:50:01,   0,   0,  60,  46,   0,   0,   0,   0,  50,  54,  30,  84
10-Jan-2003 16:40:01,   0,   0,  60,  49,   0,   0,   0,   0,  50,  70,  30, 107
10-Jan-2003 16:50:00,   0,   0,  60,  42,   0,   0,   0,   0,  50,  60,  30,  92
10-Jan-2003 17:00:01,   0,   0,  60,  46,   0,   0,   0,   0,  50,  62,  30,  99
10-Jan-2003 17:10:04,   0,   0,  60,  49,   0,   0,   0,   0,  50,  68,  30, 104
10-Jan-2003 17:20:00,   0,   0,  60,  52,   0,   0,   0,   0,  50,  74,  30, 117
10-Jan-2003 17:30:02,   0,   0,  60,  50,   0,   0,   0,   0,  50,  69,  30, 103
10-Jan-2003 17:40:00,   0,   0,  60,  74,   0,   0,   0,   0,  50, 106,  30, 160
10-Jan-2003 17:50:00,   0,   0,  60,  92,   0,   0,   0,   0,  50, 123,  30, 203
10-Jan-2003 18:00:04,   0,   0,  60,  86,   0,   0,   0,   0,  50, 111,  30, 204
10-Jan-2003 18:30:00,   0,   0,  60,  38,   0,   0,   0,   0,  50,  57,  30,  83
10-Jan-2003 20:40:01,   0,   0,  60,  42,   0,   0,   0,   0,  50,  58,  30,  87
14-Jan-2003 03:30:01,   0,   0,  60,  56,   0,   0,   0,   0,  50,  67,  30, 112
25-Jan-2003 06:20:01,   0,   0,  60, 276,   0,   0,   0,   0,  50,  21,  30,  43
25-Jan-2003 06:30:05,   0,   0,  60, 275,   0,   0,   0,   0,  50,  35,  30,  62
25-Jan-2003 07:10:01,   0,   0,  60, 274,   0,   0,   0,   0,  50,  22,  30,  43
26-Jan-2003 04:40:05,   0,   0,  60,  42,   0,   0,   0,   0,  50,  53,  30,  99
26-Jan-2003 09:20:01,   0,   0,  60,  50,   0,   0,   0,   0,  50,  65,  30, 113
29-Jan-2003 11:20:02,   0,   0,  60,  72,   0,   0,   0,   0,  50,  18,  30,  41
29-Jan-2003 11:50:04,   0,   0,  60,  71,   0,   0,   0,   0,  50,  28,  30,  58
04-Feb-2003 13:40:00,   0,   0,  60, 279,   0,   0,   0,   0,  50,  43,  30,  74
04-Feb-2003 13:50:01,   0,   0,  60, 280,   0,   0,   0,   0,  50,  16,  30,  31
06-Feb-2003 01:30:00,   0,   0,  60,  46,   0,   0,   0,   0,  50,  55,  30,  96
06-Feb-2003 18:30:04,   0,   0,  60,  66,   0,   0,   0,   0,  50,  44,  30,  85
07-Feb-2003 08:40:01,   0,   0,  60,  64,   0,   0,   0,   0,  50,  33,  30,  75
07-Feb-2003 10:20:00,   0,   0,  60,  74,   0,   0,   0,   0,  50,   8,  30,  31
07-Feb-2003 10:30:04,   0,   0,  60,  85,   0,   0,   0,   0,  50,  31,  30,  72
07-Feb-2003 10:40:00,   0,   0,  60,  64,   0,   0,   0,   0,  50,  11,  30,  36
07-Feb-2003 10:50:02,   0,   0,  60,  80,   0,   0,   0,   0,  50,  42,  30,  93
07-Feb-2003 11:20:04,   0,   0,  60,  91,   0,   0,   0,   0,  50,   8,  30,  31
07-Feb-2003 11:50:00,   0,   0,  60,  94,   0,   0,   0,   0,  50,  11,  30,  37
07-Feb-2003 12:00:00,   0,   0,  60,  79,   0,   0,   0,   0,  50,  60,  30,  35
07-Feb-2003 12:10:04,   0,   0,  60,  83,   0,   0,   0,   0,  50,  40,  30,  56
07-Feb-2003 12:20:00,   0,   0,  60,  86,   0,   0,   0,   0,  50,  15,  30,  42
07-Feb-2003 12:30:02,   0,   0,  60,  66,   0,   0,   0,   0,  50,   9,  30,  33
07-Feb-2003 13:10:01,   0,   0,  60,  78,   0,   0,   0,   0,  50,  27,  30,  56
07-Feb-2003 13:40:01,   0,   0,  60,  95,   0,   0,   0,   0,  50,   7,  30,  36
07-Feb-2003 13:50:05,   0,   0,  60,  82,   0,   0,   0,   0,  50,  23,  30,  57
07-Feb-2003 14:00:01,   0,   0,  60,  94,   0,   0,   0,   0,  50,  12,  30,  44
07-Feb-2003 14:10:03,   0,   0,  60,  90,   0,   0,   0,   0,  50,  19,  30,  57
07-Feb-2003 14:20:00,   0,   0,  60,  70,   0,   0,   0,   0,  50,  25,  30,  63
07-Feb-2003 14:30:01,   0,   0,  60,  73,   0,   0,   0,   0,  50,  19,  30,  50
07-Feb-2003 15:00:03,   0,   0,  60,  77,   0,   0,   0,   0,  50,  13,  30,  38
07-Feb-2003 15:10:00,   0,   0,  60,  90,   0,   0,   0,   0,  50,  21,  30,  65
07-Feb-2003 15:20:01,   0,   0,  60,  84,   0,   0,   0,   0,  50,  34,  30,  70
07-Feb-2003 21:20:00,   0,   0,  60,  75,   0,   0,   0,   0,  50,  53,  30, 100
07-Feb-2003 21:30:02,   0,   0,  60,  61,   0,   0,   0,   0,  50,  13,  30,  34
07-Feb-2003 21:40:00,   0,   0,  60,  62,   0,   0,   0,   0,  50,  14,  30,  39
07-Feb-2003 21:50:00,   0,   0,  60,  67,   0,   0,   0,   0,  50,  13,  30,  36
07-Feb-2003 22:00:04,   0,   0,  60,  63,   0,   0,   0,   0,  50,  10,  30,  33
07-Feb-2003 22:30:00,   0,   0,  60,  67,   0,   0,   0,   0,  50,  17,  30,  46
08-Feb-2003 09:10:00,   0,   0,  60,  73,   0,   0,   0,   0,  50,  11,  30,  32
08-Feb-2003 10:00:00,   0,   0,  60,  87,   0,   0,   0,   0,  50,  24,  30,  53
08-Feb-2003 10:10:00,   0,   0,  60, 104,   0,   0,   0,   0,  50,  15,  30,  36
08-Feb-2003 12:30:00,   0,   0,  60,  72,   0,   0,   0,   0,  50,  28,  30,  60
08-Feb-2003 14:30:00,   0,   0,  60,  65,   0,   0,   0,   0,  50,  54,  30, 100
10-Feb-2003 11:20:00,   0,   0,  60, 276,   0,   0,   0,   0,  50,  15,  30,  44
10-Feb-2003 11:30:02,   0,   0,  60, 273,   0,   0,   0,   0,  50,  13,  30,  44
10-Feb-2003 11:40:00,   0,   0,  60, 273,   0,   0,   0,   0,  50,  13,  30,  42
10-Feb-2003 11:50:00,   0,   0,  60, 274,   0,   0,   0,   0,  50,  11,  30,  32
10-Feb-2003 12:00:06,   0,   0,  60, 276,   0,   0,   0,   0,  50,  61,  30, 106
10-Feb-2003 12:10:00,   0,   0,  60, 274,   0,   0,   0,   0,  50,   9,  30,  46
10-Feb-2003 12:20:03,   0,   0,  60, 276,   0,   0,   0,   0,  50,  15,  30,  52
10-Feb-2003 12:30:00,   0,   0,  60, 274,   0,   0,   0,   0,  50,  14,  30,  43
10-Feb-2003 12:40:01,   0,   0,  60, 273,   0,   0,   0,   0,  50,  25,  30,  36
10-Feb-2003 12:50:05,   0,   0,  60, 277,   0,   0,   0,   0,  50,  12,  30,  35
10-Feb-2003 13:00:01,   0,   0,  60, 276,   0,   0,   0,   0,  50,  13,  30,  40
10-Feb-2003 13:10:03,   0,   0,  60, 276,   0,   0,   0,   0,  50,   9,  30,  38
10-Feb-2003 13:20:00,   0,   0,  60, 274,   0,   0,   0,   0,  50,  16,  30,  57
10-Feb-2003 13:30:01,   0,   0,  60, 273,   0,   0,   0,   0,  50,   8,  30,  41
10-Feb-2003 13:40:05,   0,   0,  60, 276,   0,   0,   0,   0,  50,   8,  30,  43
10-Feb-2003 13:50:01,   0,   0,  60, 275,   0,   0,   0,   0,  50,  28,  30,  75
10-Feb-2003 14:00:03,   0,   0,  60, 274,   0,   0,   0,   0,  50,   8,  30,  34
10-Feb-2003 14:10:00,   0,   0,  60, 274,   0,   0,   0,   0,  50,   9,  30,  35
10-Feb-2003 14:20:01,   0,   0,  60, 275,   0,   0,   0,   0,  50,  12,  30,  40
10-Feb-2003 14:30:00,   0,   0,  60, 277,   0,   0,   0,   0,  50,   9,  30,  35
10-Feb-2003 14:40:01,   0,   0,  60, 275,   0,   0,   0,   0,  50,  18,  30,  49
10-Feb-2003 14:50:05,   0,   0,  60, 275,   0,   0,   0,   0,  50,  12,  30,  44
10-Feb-2003 15:00:00,   0,   0,  60, 275,   0,   0,   0,   0,  50,  10,  30,  37
10-Feb-2003 15:10:02,   0,   0,  60, 275,   0,   0,   0,   0,  50,   8,  30,  50
10-Feb-2003 15:20:00,   0,   0,  60, 275,   0,   0,   0,   0,  50,  10,  30,  31
10-Feb-2003 15:30:00,   0,   0,  60, 274,   0,   0,   0,   0,  50,  18,  30,  51
10-Feb-2003 15:40:04,   0,   0,  60, 273,   0,   0,   0,   0,  50,  11,  30,  37
10-Feb-2003 15:50:00,   0,   0,  60, 274,   0,   0,   0,   0,  50,  12,  30,  40
10-Feb-2003 16:00:02,   0,   0,  60, 275,   0,   0,   0,   0,  50,  20,  30,  57
10-Feb-2003 16:40:00,   0,   0,  60, 275,   0,   0,   0,   0,  50,  13,  30,  42
10-Feb-2003 16:50:02,   0,   0,  60, 274,   0,   0,   0,   0,  50,  15,  30,  41
10-Feb-2003 17:00:00,   0,   0,  60, 277,   0,   0,   0,   0,  50,  28,  30,  64
10-Feb-2003 17:10:00,   0,   0,  60, 273,   0,   0,   0,   0,  50,  13,  30,  40
10-Feb-2003 17:20:06,   0,   0,  60, 275,   0,   0,   0,   0,  50,  11,  30,  33
10-Feb-2003 17:30:00,   0,   0,  60, 276,   0,   0,   0,   0,  50,  10,  30,  43
10-Feb-2003 17:40:04,   0,   0,  60, 274,   0,   0,   0,   0,  50,  16,  30,  53
10-Feb-2003 17:50:00,   0,   0,  60, 275,   0,   0,   0,   0,  50,  20,  30,  53
10-Feb-2003 18:00:01,   0,   0,  60, 277,   0,   0,   0,   0,  50,   8,  30,  42
10-Feb-2003 18:10:05,   0,   0,  60, 273,   0,   0,   0,   0,  50,  10,  30,  44
10-Feb-2003 18:20:01,   0,   0,  60, 274,   0,   0,   0,   0,  50,  10,  30,  40
10-Feb-2003 18:30:03,   0,   0,  60, 264,   0,   0,   0,   0,  50,  15,  30,  42
12-Feb-2003 08:40:03,   0,   0,  60,  70,   0,   0,   0,   0,  50,  35,  30, 122
13-Feb-2003 10:30:02,   0,   0,  60, 144,   0,   0,   0,   0,  50,  12,  30,  37
13-Feb-2003 10:40:00,   0,   0,  60, 283,   0,   0,   0,   0,  50,  13,  30,  36
13-Feb-2003 11:20:02,   0,   0,  60, 263,   0,   0,   0,   0,  50,  13,  30,  31
13-Feb-2003 11:30:00,   0,   0,  60, 292,   0,   0,   0,   0,  50,  27,  30,  56
13-Feb-2003 11:40:00,   0,   0,  60, 269,   0,   0,   0,   0,  50,  24,  30,  52
13-Feb-2003 11:50:05,   0,   0,  60, 296,   0,   0,   0,   0,  50,  17,  30,  45
13-Feb-2003 12:00:00,   0,   0,  60, 162,   0,   0,   0,   0,  50,  13,  30,  36
13-Feb-2003 12:10:03,   0,   0,  60, 264,   0,   0,   0,   0,  50,  46,  30,  88
13-Feb-2003 12:20:00,   0,   0,  60, 250,   0,   0,   0,   0,  50,  20,  30,  43
13-Feb-2003 12:30:01,   0,   0,  60, 268,   0,   0,   0,   0,  50,  11,  30,  38
13-Feb-2003 13:00:03,   0,   0,  60, 320,   0,   0,   0,   0,  50,  27,  30,  56
13-Feb-2003 13:10:00,   0,   0,  60, 215,   0,   0,   0,   0,  50,  21,  30,  44
13-Feb-2003 17:40:00,   0,   0,  60,  49,   0,   0,   0,   0,  50,  56,  30,  92
13-Feb-2003 18:30:00,   0,   0,  60,  68,   0,   0,   0,   0,  50, 102,  30, 157
17-Feb-2003 06:10:00,   0,   0,  60,  56,   0,   0,   0,   0,  50,  58,  30, 103
17-Feb-2003 08:40:00,   0,   0,  60, 158,   0,   0,   0,   0,  50,  19,  30,  53
17-Feb-2003 08:50:00,   0,   0,  60, 104,   0,   0,   0,   0,  50,  21,  30,  56
17-Feb-2003 09:00:05,   0,   0,  60,  76,   0,   0,   0,   0,  50,  11,  30,  44
17-Feb-2003 09:40:01,   0,   0,  60,  78,   0,   0,   0,   0,  50,  22,  30,  60
17-Feb-2003 09:50:05,   0,   0,  60,  64,   0,   0,   0,   0,  50,  22,  30,  60
17-Feb-2003 10:00:01,   0,   0,  60,  69,   0,   0,   0,   0,  50,  46,  30,  89
17-Feb-2003 10:10:03,   0,   0,  60,  65,   0,   0,   0,   0,  50,  18,  30,  60
17-Feb-2003 10:20:00,   0,   0,  60,  92,   0,   0,   0,   0,  50,  25,  30,  72
17-Feb-2003 10:30:01,   0,   0,  60,  61,   0,   0,   0,   0,  50,  32,  30,  78
17-Feb-2003 10:40:05,   0,   0,  60,  63,   0,   0,   0,   0,  50,  43,  30,  95
17-Feb-2003 11:20:01,   0,   0,  60, 135,   0,   0,   0,   0,  50,  26,  30,  73
17-Feb-2003 11:30:05,   0,   0,  60, 104,   0,   0,   0,   0,  50,  16,  30,  64
25-Feb-2003 11:20:03,   0,   0,  60,  60,   0,   0,   0,   0,  50,  69,  30, 118
27-Feb-2003 11:40:00,   0,   0,  60,  76,   0,   0,   0,   0,  50,  15,  30,  36
27-Feb-2003 11:50:04,   0,   0,  60,  71,   0,   0,   0,   0,  50,  22,  30,  43
01-Mar-2003 17:40:00,   0,   0,  60,  47,   0,   0,   0,   0,  50,  54,  30,  92
07-Mar-2003 16:50:03,   0,   0,  60,  57,   0,   0,   0,   0,  50,  72,  30, 116
11-Mar-2003 11:00:00,   0,   0,  60, 273,   0,   0,   0,   0,  50,  12,  30,  35
11-Mar-2003 11:10:04,   0,   0,  60, 274,   0,   0,   0,   0,  50,  51,  30,  87
11-Mar-2003 11:20:00,   0,   0,  60, 265,   0,   0,   0,   0,  50,  23,  30,  52
11-Mar-2003 11:30:02,   0,   0,  60, 256,   0,   0,   0,   0,  50,  40,  30,  76
11-Mar-2003 11:40:00,   0,   0,  60, 242,   0,   0,   0,   0,  50,  19,  30,  47
11-Mar-2003 11:50:00,   0,   0,  60, 220,   0,   0,   0,   0,  50,  12,  30,  36
11-Mar-2003 12:00:04,   0,   0,  60, 187,   0,   0,   0,   0,  50,  35,  30,  69
11-Mar-2003 12:10:00,   0,   0,  60, 141,   0,   0,   0,   0,  50,  42,  30,  79
11-Mar-2003 12:20:02,   0,   0,  60,  96,   0,   0,   0,   0,  50,  21,  30,  53
11-Mar-2003 12:30:00,   0,   0,  60,  62,   0,   0,   0,   0,  50,  19,  30,  46
11-Mar-2003 12:40:00,   0,   0,  60,  62,   0,   0,   0,   0,  50,  78,  30,  35
11-Mar-2003 12:50:06,   0,   0,  60,  69,   0,   0,   0,   0,  50,  71,  30,  60
11-Mar-2003 13:00:00,   0,   0,  60,  56,   0,   0,   0,   0,  50, 141,  30,  42
13-Mar-2003 11:30:03,   0,   0,  60,   1,   0,   0,   0,   0,  50,  68,  30, 107
13-Mar-2003 11:40:00,   0,   0,  60,   1,   0,   0,   0,   0,  50,  78,  30, 122
14-Mar-2003 12:10:04,   0,   0,  60,  75,   0,   0,   0,   0,  50,  22,  30,  50
18-Mar-2003 20:50:06,   0,   0,  60,  84,   0,   0,   0,   0,  50, 104,  30, 181
18-Mar-2003 21:00:00,   0,   0,  60,  54,   0,   0,   0,   0,  50,  67,  30, 114
19-Mar-2003 22:40:00,  90, 138,  90,  64,   0,   0, 300, 779,  90,  84,  90, 129
20-Mar-2003 19:50:00,  90, 100,  90,  46,   0,   0, 300, 692,  90,  58,  90,  95
21-Mar-2003 01:10:00,  90, 105,  90,  47,   0,   0, 300, 713,  90,  63,  90,  99
21-Mar-2003 09:10:02,  90, 111,  90,  50,   0,   0, 300, 742,  90,  72,  90,  99
21-Mar-2003 11:10:01,  90,  98,  90,  63,   0,   0, 300, 540,  90,  69,  90,  92
21-Mar-2003 18:00:00,  90, 112,  90,  51,   0,   0, 300, 759,  90,  69,  90, 105
22-Mar-2003 06:40:04,  90, 346,  90,  54,   0,   0, 300, 458,  90,  71,  90,  98
22-Mar-2003 07:10:00,  90, 338,  90, 162,   0,   0, 300, 435,  90,   6,  90,  14
22-Mar-2003 07:20:00,  90, 335,  90, 208,   0,   0, 300, 460,  90,   9,  90,  19
22-Mar-2003 07:30:06,  90, 330,  90, 207,   0,   0, 300, 455,  90,   7,  90,  15
22-Mar-2003 07:40:00,  90, 328,  90, 187,   0,   0, 300, 454,  90,  10,  90,  21
22-Mar-2003 07:50:03,  90, 337,  90, 172,   0,   0, 300, 443,  90,  12,  90,  24
22-Mar-2003 08:00:00,  90, 344,  90, 213,   0,   0, 300, 456,  90,   5,  90,  14
22-Mar-2003 08:10:01,  90, 344,  90, 235,   0,   0, 300, 468,  90,   5,  90,  11
22-Mar-2003 08:20:05,  90, 331,  90, 229,   0,   0, 300, 474,  90,  22,  90,  40
22-Mar-2003 08:30:01,  90, 331,  90, 243,   0,   0, 300, 468,  90,  24,  90,  39
22-Mar-2003 08:40:03,  90, 325,  90, 249,   0,   0, 300, 470,  90,   4,  90,  12
22-Mar-2003 08:50:00,  90, 325,  90, 260,   0,   0, 300, 483,  90,  13,  90,  26
22-Mar-2003 09:00:01,  90, 326,  90, 256,   0,   0, 300, 312,  90,   6,  90,  15
23-Mar-2003 07:10:00,  90, 324,  90,  46,   0,   0, 300, 600,  90,  57,  90,  93
23-Mar-2003 15:10:00,  90, 324,  90,  51,   0,   0, 300, 536,  90,  54,  90,  94
23-Mar-2003 16:00:00,  90, 323,  90,  50,   0,   0, 300, 815,  90,  61,  90,  96
24-Mar-2003 10:10:06,  90, 325,  90, 268,   0,   0, 300, 400,  90,  31,  90,  48
24-Mar-2003 10:20:00,  90, 323,  90, 228,   0,   0, 300, 384,  90,  21,  90,  39
25-Mar-2003 20:20:00,  90, 143,  90,  61,   0,   0, 300, 961,  90,  83,  90, 137
28-Mar-2003 17:10:01,  90, 129,  90,  70,   0,   0, 300, 664,  90,  94,  90, 129
29-Mar-2003 17:10:00,  90, 140,  90,  62,   0,   0, 300, 767,  90,  86,  90, 132
29-Mar-2003 23:40:04,  90,  94,  90,  54,   0,   0, 300, 674,  90,  59,  90, 101
30-Mar-2003 07:10:00,  90, 127,  90,  65,   0,   0, 300, 639,  90,  76,  90, 118
30-Mar-2003 11:50:00,  90, 100,  90,  55,   0,   0, 300, 585,  90,  66,  90,  98
30-Mar-2003 16:20:00,  90, 107,  90,  49,   0,   0, 300, 790,  90,  58,  90, 102
31-Mar-2003 04:00:04,  90, 113,  90,  77,   0,   0, 300, 838,  90,  68,  90, 109
31-Mar-2003 05:30:01,  90, 106,  90, 120,   0,   0, 300, 618,  90,  71,  90, 136
01-Apr-2003 13:10:02,  90,  97,  90,  49,   0,   0, 300, 848,  90,  58,  90,  92
02-Apr-2003 06:00:02,  90, 112,  90,  52,   0,   0, 300, 774,  90,  62,  90, 100
02-Apr-2003 13:10:00,  90, 104,  90,  50,   0,   0, 300, 720,  90,  57,  90,  96
02-Apr-2003 15:40:00,  90,  98,  90,  50,   0,   0, 300, 640,  90,  60,  90,  96
02-Apr-2003 20:30:00,  90, 138,  90,  60,   0,   0, 300, 949,  90,  74,  90, 125
03-Apr-2003 03:00:04,  90, 103,  90,  64,   0,   0, 300, 645,  90,  67,  90, 116
03-Apr-2003 12:10:00,  90, 131,  90,  79,   0,   0, 300, 831,  90,  80,  90, 139
03-Apr-2003 12:50:05,  90, 158,  90,  71,   0,   0, 300, 587,  90,  83,  90, 128
03-Apr-2003 16:40:00,  90, 112,  90,  60,   0,   0, 300, 608,  90,  68,  90, 119
03-Apr-2003 18:10:05,  90, 118,  90,  72,   0,   0, 300, 581,  90,  80,  90, 130
03-Apr-2003 20:10:02,  90, 172,  90,  89,   0,   0, 300, 863,  90, 113,  90, 178
04-Apr-2003 06:10:00,  90, 105,  90,  58,   0,   0, 300, 726,  90,  67,  90, 112
06-Apr-2003 11:50:01,  90,  97,  90,  50,   0,   0, 300, 712,  90, 235,  90,  92
06-Apr-2003 20:00:00,  90,  98,  90,  49,   0,   0, 300, 767,  90,  55,  90,  94
07-Apr-2003 11:30:00,  90,  94,  90,  48,   0,   0, 300, 862,  90,  55,  90,  91
07-Apr-2003 15:20:01,  90, 124,  90,  78,   0,   0, 300, 691,  90,  90,  90, 124
07-Apr-2003 19:00:00,  90, 103,  90,  51,   0,   0, 300, 881,  90,  58,  90,  97
08-Apr-2003 09:10:04,  90, 118,  90,  66,   0,   0, 300, 762,  90,  84,  90, 117